index,brand,style,non material rows,item,description,spec,width:,weight:,position,colorway-1,colorway-2,colorway-3,colorway-4,colorway-5,colorway-6,colorway-7,colorway-8,supplier,ref,qty,price/unit,unit,material_garment,cutting_materials,fabric,rib,insulation,interfacing,down,zipper,binding,seam tape,webbing,cord,screen print,embroidery,heat transfer,patch,label,thread,velcro,button,ring,buckle,stopper,puller,snap,hook,eyelet,packing,bag,box,desiccant,hangtag,tape,upc,papper,sticker,swift tack,outer,inner
6735,L1,L1TA-107-17_MOONAGE_090916_TRIMS,,,,,,,bartacks,,dtm (black),dtm (military),dtm (pink),,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6736,L1,L1TA-107-17_MOONAGE_090916_TRIMS,,,,,,,sleeve gaiter cover stitch,,matching,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6737,L1,L1TA-107-17_MOONAGE_090916_TRIMS,,description,,,,,marketing,,black,military,pink,,,,,,ref number,amount,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6738,L1,L1TA-107-17_MOONAGE_090916_TRIMS,,l1 hang tag,,,,,left hand pocket zipper head,,l1 hang tag,,,,,,,,,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1,,,,0,0,1,0
6739,L1,L1TA-107-17_MOONAGE_090916_TRIMS,,wp breath / size label / rn ca / made in ___,,,,,lining cb facing,,,,,,,,,,,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6740,L1,L1TA-107-17_MOONAGE_090916_TRIMS,,address label,,,,,lining left side seam,,address label,,,,,,,,sew as loop,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6741,L1,L1TA-107-17_MOONAGE_090916_TRIMS,,content label,,,,,lining left side seam,,content label,,,,,,,,sew as loop,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6742,L1,L1TA-107-17_MOONAGE_090916_TRIMS,,washing label,,,,,lining left side seam,,washing label,,,,,,,,sew as loop,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6743,L1,L1TA-107-17_MOONAGE_090916_TRIMS,,clear zip tie,,,,,front left belt loop to attach hang tags,,clear zip tie,,,,,,,,supplier // ,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6744,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,, #5 coil zipper,,,,,fly ,,silder/pull color: h6 antique silver zipper tape color: black,silder/pull color: x antique copper zipper tape &teeth color: black,silder/pull color: x antique copper zipper tape &teeth color: black,silder/pull color: x antique copper zipper tape &teeth color: black,,,,,ykk / 1-way semi auto locking dalh,1,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6745,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,, #5 coil zipper,,,,,hand pockets,,silder/pull color: h6 antique silver zipper tape color: black,silder/pull color: x antique copper zipper tape &teeth color: black,silder/pull color: x antique copper zipper tape &teeth color: black,silder/pull color: x antique copper zipper tape &teeth color: black,,,,,non ykk / 1-way non locking / dadhr diecast wire,1 per side = 2,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6746,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,, #5 coil zipper,,,,,balls out venting,,silder/pull color: h6 antique silver zipper tape color: black,silder/pull color: x antique copper zipper tape &teeth color: black,silder/pull color: x antique copper zipper tape &teeth color: black,silder/pull color: x antique copper zipper tape &teeth color: black,,,,,non ykk / 2-way non locking / dadhr diecast wire (zip down to close),1,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6747,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,, #5 coil zipper,,,,,hem gusset ,,silder/pull color: h6 antique silver zipper tape color: black,silder/pull color: x antique copper zipper tape &teeth color: black,silder/pull color: x antique copper zipper tape &teeth color: black,silder/pull color: x antique copper zipper tape &teeth color: black,,,,,non ykk / 1-way non locking / dadhr diecast wire,1 per side = 2,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6748,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,l1-2018-trim-018 / non branded zipper pull faux leather quality to match trims leather piece = 4 cm x 0.6 cm ,,,,,front and back hand pockets,,brown faux leather,brown faux leather,brown faux leather,brown faux leather,,,,,please source: same supplier as other faux leather trims,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,0,,,,0,0,1,0
6749,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,, 11nt-045 / self fabric pull ,,,,,balls out venting,,match to shell,match to shell,match to shell,match to shell,,,,,factory made,1 per side = 2,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6750,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,branded trims,,,,,location,,rust,black,ink,military,,,,,supplier/ reference number,amount,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6751,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,"l1-2018-trim-022
l1 19mm shank",,,,,front waist band,,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,,,,,luks,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,,0,,,,0,0,1,0
6752,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,"l1-2018-trim-009
freedom snap  / artwork debossed 1mm. 1.7 cm x 1.7cm ",,,,,cargo (2) back (2) pocket flaps,,,doxcp dull oxidized copper,doxcp dull oxidized copper,doxcp dull oxidized copper,,,,,luks,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,0,,,,0,0,1,0
6753,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,"l1-2018-trim-009
freedom snap  / artwork debossed 1mm. 1.7 cm x 1.7cm ",,,,,cargo (2) back (2) pocket flaps,,sas46 pseudo anti silver,,,,,,,,luks,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,0,,,,0,0,1,0
6754,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,"l1-2018-trim-003
faux leather patch / artwork debossed 1mm 6.25 cm x 4.6 cm
brown leather",,,,,front left cargo pocket,,brown faux leather,brown faux leather,brown faux leather,brown faux leather,,,,,please source,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6755,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,"l1-2018-trim-004
brown faux leather hem wrap / artwork debossed 1mm 5.7 cm x 2.87 cm",,,,,back left pocket flap,,brown faux leather,brown faux leather,brown faux leather,brown faux leather,,,,,please source,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6756,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,"l1-2018-trim-025
l1 embroidery large
3.7cm x 3.4cm  ",,,,,hem front left leg,,match to shell,brown leather,brown leather,brown leather,,,,,please source,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6757,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,trims,,,,,location,,rust,black,ink,military,,,,,supplier/ reference number,amount,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6758,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,15mm metal snap,,,,,back gaiter/ pant hem,,sas46 pseudo anti silver,doxcp dull oxidized copper,doxcp dull oxidized copper,doxcp dull oxidized copper,,,,,luk's / 404,1 per side = 2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,0,,,,0,0,1,0
6759,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,boot hook,,,,,front gaiter,,sas46 pseudo anti silver,doxcp dull oxidized copper,doxcp dull oxidized copper,doxcp dull oxidized copper,,,,,xxx,1 per side = 2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,0,,,,0,0,1,0
6760,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,keyclip,,,,,right leg pocket,,black,black,black,black,,,,,as production,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6761,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,notions,,,,,location,,rust,black,ink,military,,,,,supplier/ reference number,amount,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6762,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,self fabric tab 1x1,,,,,front gaiter under boot hook,,match to shell,match to shell,match to shell,match to shell,,,,,factory,1 per side = 2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6763,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,self fabric tab 1x1,,,,,back gaiter under finger snap hem adjust,,match to shell,match to shell,match to shell,match to shell,,,,,factory,1 per side = 2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6764,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,"grossgrain 1/4""",,,,,attach key clip in right leg pocket,,black,black,black,black,,,,,factory,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6765,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,"grossgrain 1/4""",,,,,balls out venting mesh guard,,black,black,black,black,,,,,factory,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6766,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,gripper elastic 25mm non logo,,,,,leg gaiters,,black,black,black,black,,,,,mtt0022,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6767,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,"elastic 1"" ",,,,,fast stash glove holder left cargo pocket,,black,black,black,black,,,,,factory,1,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6768,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,velcro,,,,,location,,rust,black,ink,military,,,,,supplier/ reference number,amount,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6769,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,," 1/2"" x 1 1/2"" velcro with rounded corners",,,,,cargo pocket flaps (hidden),,match to shell,match to shell,match to shell,match to shell,,,,,"paiho / loop#1057, paiho / hooketn7",2 per flap = 4,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6770,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,," 1/2"" x 1 1/2"" velcro with rounded corners",,,,,back pocket flaps (hidden),,match to shell,match to shell,match to shell,match to shell,,,,,"paiho / loop#1057, paiho / hooketn7",2 per flap = 4,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6771,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,thread,,,,,supplier/ ref number,,rust,black,ink,military,,,,,spi,amount,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6772,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,"shell seams 1/4"" allowance ",,,,,1930/2/1 0:00,,matching,matching,matching,matching,,,,,12 spi (special allowance to avoid seam slip on shell  fabric),regular thread,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6773,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,seams,,,,,1930/2/1 0:00,,matching,matching,matching,matching,,,,,10-12 spi,regular thread,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6774,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,topstitch,,,,,1930/2/1 0:00,,matching,matching,matching,matching,,,,,8-10 spi,regular thread,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6775,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,denim weight topstitch,,,,,,,matching,matching,matching,matching,,,,,8-10 spi,heavy weight topstitch thread,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6776,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,bartacks,,,,,100/2,,matching,matching,matching,matching,,,,,,regular thread,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6777,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,labels ,,,,,location,,rust,black,ink,military,,,,,supplier/ reference number,amount,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6778,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,10k/10k fully taped,,,,,inner front right,,10k/10k fully taped,,,,,,,,soluna/ main label,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6779,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,size label (sample size l),,,,,center back ,,"xs, s, m, l, xl",,,,,,,,soluna/ size label,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6780,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,hang tags,,,,,location,,rust,black,ink,military,,,,,supplier/ reference number,amount,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1,,,,0,0,1,0
6781,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,mens jacket hang tag,,,,,left side hand pocket zipper,,mens jacket hang tag,,,,,,,,soluna/ mens jacket hang tag,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1,,,,0,0,1,0
6782,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,pant slim fit hang tag,,,,,left side hand pocket zipper,,pant slim fit hang tag,,,,,,,,soluna/ pant fit hang tag,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1,,,,0,0,1,0
6783,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,care and content labels,,,,,location,,rust,black,ink,military,,,,,supplier/ reference number,amount,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6784,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,address label,,,,,lining left side seam,,,,,,,,,,factory sourced,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6785,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,content label,,,,,lining left side seam,,,,,,,,,,factory sourced,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6786,L1,L1-209-18_SLIM_CARGO_04-04-17_TRIMS,,washing label,,,,,lining left side seam,,,,,,,,,,factory sourced,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6787,L1,L1-210-17_THUNDER_PANT_SHELL,,"new stretch twill 10k/10k laminate c6 dwr, $4.28",,100% polyestr,,,all shell is same fabric,,black,,,,,,,,raco 950703-b,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6788,L1,L1-210-17_THUNDER_PANT_SHELL,,item,,content,,,insulation,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,colorway 6,,,supplier/ ref number,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6789,L1,L1-210-17_THUNDER_PANT_SHELL,,,,,,,non insulated,,no,no,no,no,no,no,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6790,L1,L1-210-17_THUNDER_PANT_SHELL,,item,,content,,,seam tape,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,colorway 6,,,supplier/ ref number,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6791,L1,L1-210-17_THUNDER_PANT_SHELL,,width...seam tape,,,,,critically taped,,yes,yes,yes,yes,yes,yes,,,sealon,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6792,L1,L1-210-17_THUNDER_PANT_SHELL,,item,,content,,,lining,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,colorway 6,,,supplier/ ref number,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6793,L1,L1-210-17_THUNDER_PANT_SHELL,,small hole mesh ,,100% poly,,,main body,,black,,,,,,,,please sorce,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6794,L1,L1-210-17_THUNDER_PANT_SHELL,,coated 210t,,100% nylon,,,lower leg & snow gaiter,,black,,,,,,,,please sorce,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6795,L1,L1-210-17_THUNDER_PANT_SHELL,,120g brushed tricot,,100% poly,,,waistband & fly,,black,,,,,,,,please sorce,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6796,L1,L1-210-17_THUNDER_PANT_SHELL,,120g brushed tricot,,100% poly,,,hand pocket lining,,black,,,,,,,,please sorce,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6797,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,#5 coil ,,,,,fly ,,silder/pull color: x6 black oxides/ tape color: black,,,,,,,,ykk dalh // 1-way locking,1,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6798,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,#5 coil ,,,,,front pockets,,silder/pull color: x6 black oxides/ tape color: black,,,,,,,,non ykk dadhr diecast wire // 1-way locking,1 per side = 2,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6799,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,#5 coil ,,,,,back pockets,,silder/pull color: x6 black oxides/ tape color: black,,,,,,,,non ykk dadhr diecast wire // 1-way locking,1 per side = 2,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6800,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,#5 coil,,,,,"""balls out"" venting",,silder/pull color: x6 black oxides/ tape color: black,,,,,,,,"non ykk dadhr diecast wire // 2 sliders on closed ends tape, zip down each side to close (locking)",1,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6801,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,#5 coil ,,,,,hem,,silder/pull color: x6 black oxides/ tape color: black,,,,,,,,non ykk dadhr diecast wire // 1-way locking,1 per side = 2,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6802,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,item,,,,,l1 branded trims,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,colorway 6,,,supplier/ ref number,amount,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6803,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,17mm donut post shank,,,,,waist closure,,matte black,,,,,,,,supplier /l1-2016-trim-006,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,,0,,,,0,0,1,0
6804,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,l1 suede bar patch,,,,,back left pocket ,,black,,,,,,,,l1-2016-trim-000,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6805,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,l1 embroidery large,,,,,front left hem,,dtm shell,,,,,,,,factory sorced // l1-2016-trim-027,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6806,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,#5 coil ,,,,,snaps,,colorway 2,colorway 3,colorway 4,colorway 5,colorway 6,0,,,#REF!,colorway 1,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6807,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,24l metal snap,,,,,"""finger snap hem adjust"" back leg hem",,psudo anti silver/ black cap,,,,,,,,,1 per side = 2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,0,,,,0,0,1,0
6808,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,24l metal snap,,,,,"""jacket to pant connection"" back 3 belt loops",,psudo anti silver,,,,,,,,,3,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,0,,,,0,0,1,0
6809,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,item,,,,,other trims,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,colorway 6,,,supplier/ ref number,amount,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6810,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,key clip,,,,,right hand pocket,,black,,,,,,,,j&k // hk-001,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6811,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,metal boot hook,,,,,front of leg gaiter,,black,,,,,,,,supplier / ref number,1 per side = 2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,0,,,,0,0,1,0
6812,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,item,,,,,webbing & elastic,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,colorway 6,,,supplier/ ref number,amount,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6813,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,"1/4"" flat webbing x 1 3/4"" loop",,,,,keyclip loop right hand pocket,,black,,,,,,,,,1,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6814,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,"webbing 1"" tab",,,,,boot hook reinforcement,,black,,,,,,,,,1 per side = 2,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
6815,L1,L1-205-17_SLIM_CHINO_PANT_TRIMS,,"webbing 1"" tab",,,,,"""finger snap hem adjust"" reinforcement",,black,,,,,,,,,1 per side = 2,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,0,0,1,0
