,brand,style,qty,colorway-1,colorway-2,colorway-3,colorway-4,colorway-5,colorway-6,colorway-7,spec,item,position,ref,fabric,trims,outer,inner
3200,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,1,,match to shell,match to shell,match to shell,match to shell,black,,,"1/2"" x 1 1/2"" velcro with rounded corners",chin,paiho / loop#1057 / hooketn7,0,1,1,0
3201,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,4,,match to shell,match to shell,match to shell,match to shell,black,,," 1/2"" x 2 velcro with rounded corners",center front placket,paiho / loop#1057 / hooketn7,0,1,1,0
3202,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,1 per side = 2,,match to shell,match to shell,match to shell,match to shell,black,,,"3/4"" x 3 3/4"" velcro with rounded corners",cuff on body,paiho / loop#1057,0,1,1,0
3203,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,1 per side = 2,,match to shell,match to shell,match to shell,match to shell,black,,,"3/4"" x 2 1/2"" velcro with rounded corners",cuff on tab,paiho / hooketn7,0,1,1,0
3204,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,amount,,port,military,bone/floral print,black,vintage camo broken twill,,,thread,supplier/ ref number,spi,0,1,1,0
3205,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,none,,match to shell,match to shell,match to shell,match to shell,match to shell,,,seams,Feb-30,10-12 spi,0,1,1,0
3206,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,none,,match to shell,match to shell,match to shell,match to shell,match to shell,,,topstitch,heavy weight topstitch,8-10 spi,0,1,1,0
3207,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,none,,match to shell,match to shell,match to shell,match to shell,match to shell,,,bartacks,100/2,none,0,1,1,0
3208,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,amount,,port,military,bone/floral print,black,vintage camo broken twill,,,labels ,location,supplier/ reference number,0,1,1,0
3209,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,1,,10k/10k critically seam sealed,none,none,none,none,,,10k/10k critically seam sealed,center back below neck seam,soluna/ main label,0,1,1,0
3210,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,1,,"xs, s, m, l",none,none,none,none,,,size label (sample size s),center back below main label,soluna/ size label,0,1,1,0
3211,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,amount,,port,military,bone/floral print,black,vintage camo broken twill,,,hang tags,location,supplier/ reference number,0,1,1,0
3212,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,1,,womens jacket hang tag,none,none,none,none,,,womens jacket hang tag,left side hand pocket zipper,soluna/ womens jacket hang tag,0,1,1,0
3213,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,amount,,port,military,bone/floral print,black,vintage camo broken twill,,,care and content labels,location,supplier/ reference number,0,1,1,0
3214,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,1,,address label,none,none,none,none,,,address label,lining left side seam,factory sourced,0,1,1,0
3215,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,1,,content label,none,none,none,none,,,content label,lining left side seam,factory sourced,0,1,1,0
3216,L1,L1TA-104-18_ANWEN_04-12-17_TRIMS,1,,washing label,none,none,none,none,,,washing label,lining left side seam,factory sourced,0,1,1,0
3217,L1,L1TA_205_17_HEARTBREAKER_TWILL_PANT_SHELL,,,black,none,none,none,none,none,100% polyester,"new stretch twill 10k/10k laminate c6 dwr, $4.28",all shell is same fabric,raco 950703-b,1,0,1,0
3218,L1,L1TA_205_17_HEARTBREAKER_TWILL_PANT_SHELL,,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,colorway 6,content,item,insulation,supplier/ ref number,1,0,1,0
3219,L1,L1TA_205_17_HEARTBREAKER_TWILL_PANT_SHELL,,,no,none,none,none,none,none,none,none,non insulated,none,1,0,1,0
3220,L1,L1TA_205_17_HEARTBREAKER_TWILL_PANT_SHELL,,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,colorway 6,content,item,seam tape,supplier/ ref number,1,0,1,0
3221,L1,L1TA_205_17_HEARTBREAKER_TWILL_PANT_SHELL,,,yes,none,none,none,none,none,none,width...seam tape,critically taped,sealon,1,0,1,0
3222,L1,L1TA_205_17_HEARTBREAKER_TWILL_PANT_SHELL,,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,colorway 6,content,item,lining,supplier/ ref number,1,0,1,0
3223,L1,L1TA_205_17_HEARTBREAKER_TWILL_PANT_SHELL,,,black,none,none,none,none,none,100% poly,small hole mesh ,main body,please sorce,1,0,1,0
3224,L1,L1TA_205_17_HEARTBREAKER_TWILL_PANT_SHELL,,,black,none,none,none,none,none,100% nylon,coated 210t,lower leg,please sorce,1,0,1,0
3225,L1,L1TA_205_17_HEARTBREAKER_TWILL_PANT_SHELL,,,black,none,none,none,none,none,100% poly,120g brushed tricot,waistband & fly,please sorce,1,0,1,0
3226,L1,L1TA_205_17_HEARTBREAKER_TWILL_PANT_SHELL,,,black,none,none,none,none,none,100% poly,120g brushed tricot,hand pocket lining,please sorce,1,0,1,0
3227,L1,L1TA-105-18_PROWLER_04-04-17_SHELL,,,silt,ink,military,black,,,100% polyester,oxford,a,"solis/  oxford l2-581 ,10k/10k, c6 +dwr",1,0,1,0
3228,L1,L1TA-105-18_PROWLER_04-04-17_SHELL,,,silt,ink,military,black,,,100% polyester,broken twill,b,"solis/  wl248 broken twill, 10k/10k, c6 +dwr",1,0,1,0
3229,L1,L1TA-105-18_PROWLER_04-04-17_SHELL,,,silt,ink,military,black,,,content,insulation,location ,supplier/ reference number,1,0,1,0
3230,L1,L1TA-105-18_PROWLER_04-04-17_SHELL,,,pinneco mantle 40g,pinneco mantle 40g,pinneco mantle 40g,pinneco mantle 40g,,,100% polyester,polyfill insulation ,all over,pinneco mantle 40g,1,0,1,0
3231,L1,L1TA-105-18_PROWLER_04-04-17_SHELL,,,silt,ink,military,black,,,content,seam tape,location ,supplier/ reference number,1,0,1,0
3232,L1,L1TA-105-18_PROWLER_04-04-17_SHELL,,,critically seam taped,critically seam taped,critically seam taped,critically seam taped,,,none,seam tape,critically seam taped,tsgs ,1,0,1,0
3233,L1,L1TA-105-18_PROWLER_04-04-17_SHELL,,,silt,ink,military,black,,,content,lining,location ,supplier/ reference number,1,0,1,0
3234,L1,L1TA-105-18_PROWLER_04-04-17_SHELL,,,solis/ pr258 womens print,solis/ pr258 womens print,solis/ pr258 womens print,solis/ pr258 womens print,,,100% polyester,printed satin,hood,solis/ pr258 womens print,1,0,1,0
3235,L1,L1TA-105-18_PROWLER_04-04-17_SHELL,,,black,black,black,black,,,100% nylon,solid 210t ,main body,solis/ sonp006-1 ,1,0,1,0
3236,L1,L1TA-105-18_PROWLER_04-04-17_SHELL,,,black,black,black,black,,,100% nylon,solid 210t ,sleeves,solis/ sonp006-1 ,1,0,1,0
3237,L1,L1TA-105-18_PROWLER_04-04-17_SHELL,,,black,black,black,black,,,100% nylon,solid 210t ,secondary pocket bags,solis/ sonp006-1 ,1,0,1,0
3238,L1,L1TA-105-18_PROWLER_04-04-17_SHELL,,,black,black,black,black,,,100% nylon,solid coated 210t,lower body & powder skirt,solis / sonp006-pu03,1,0,1,0
3239,L1,L1TA-105-18_PROWLER_04-04-17_SHELL,,,black,black,black,black,,,100% polyester,brushed tricot,hand pocket bags,supplier / ref code,1,0,1,0
3240,L1,L1TA-105-18_PROWLER_04-04-17_SHELL,,,black,black,black,black,,,100% polyester,brushed tricot,chin guard,supplier / ref code,1,0,1,0
3241,L1,L1TA-105-18_PROWLER_04-04-17_SHELL,,,black,black,black,black,,,content,stretch lycra,sleeve gaiters,supplier / ref code,1,0,1,0
3242,L1,L1-207-17_SLIM_BASIC_PANT_SHELL,,,black,none,none,none,none,none,none,pa10004 $3.00 flat face,all shell is same fabric,raco pa10004,1,0,1,0
3243,L1,L1-207-17_SLIM_BASIC_PANT_SHELL,,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,colorway 6,content,item,insulation,supplier/ ref number,1,0,1,0
3244,L1,L1-207-17_SLIM_BASIC_PANT_SHELL,,,no,none,none,none,none,none,none,none,shell,none,1,0,1,0
3245,L1,L1-207-17_SLIM_BASIC_PANT_SHELL,,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,colorway 6,content,item,seam tape,supplier/ ref number,1,0,1,0
3246,L1,L1-207-17_SLIM_BASIC_PANT_SHELL,,,yes,none,none,none,none,none,none,width...seam tape,critically taped,sealon,1,0,1,0
3247,L1,L1-207-17_SLIM_BASIC_PANT_SHELL,,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,colorway 6,content,item,lining,supplier/ ref number,1,0,1,0
3248,L1,L1-207-17_SLIM_BASIC_PANT_SHELL,,,black,none,none,none,none,none,100% nylon,small hole mesh ,main body,please sorce,1,0,1,0
3249,L1,L1-207-17_SLIM_BASIC_PANT_SHELL,,,black,none,none,none,none,none,100% nylon,coated 210t,lower leg & gaiter,please sorce,1,0,1,0
3250,L1,L1-207-17_SLIM_BASIC_PANT_SHELL,,,black,none,none,none,none,none,100% poly,120g brushed tricot,waistband & fly,please sorce,1,0,1,0
3251,L1,L1-207-17_SLIM_BASIC_PANT_SHELL,,,black,none,none,none,none,none,100% poly,120g brushed tricot,hand pocket lining,please sorce,1,0,1,0
3252,L1,L1-203-18_AMERICANA_03-30-17_SHELL,,,black,soil,bone ,ink,x,,none,oxford,a,solis / l2-581 / 10k/10k c6 + dwr,1,0,1,0
3253,L1,L1-203-18_AMERICANA_03-30-17_SHELL,,,x,x,x,x,vintage camo broken twill,,none,broken twill,a,solis/ wl248 broken twill,1,0,1,0
3254,L1,L1-203-18_AMERICANA_03-30-17_SHELL,,,brown faux leather,brown faux leather,brown faux leather,brown faux leather,brown faux leather,,100% leather,leather,back right belt loop,suppler? can you source same quality as other faux  leather trims,1,0,1,0
3255,L1,L1-203-18_AMERICANA_03-30-17_SHELL,,,black,soil,bone ,ink,vintage camo broken twill,,content,insulation,location ,supplier/ reference number,1,0,1,0
3256,L1,L1-203-18_AMERICANA_03-30-17_SHELL,,,pinneco mantle 40g ,pinneco mantle 40g ,pinneco mantle 40g ,pinneco mantle 40g ,pinneco mantle 40g ,,100% polyester,polyfill insulation ,knees and seat,pinneco mantle 40g ,1,0,1,0
3257,L1,L1-203-18_AMERICANA_03-30-17_SHELL,,,black,soil,bone ,ink,vintage camo broken twill,,content,seam tape,location ,supplier/ reference number,1,0,1,0
3258,L1,L1-203-18_AMERICANA_03-30-17_SHELL,,,fully taped,fully taped,fully taped,fully taped,fully taped,,none,seam tape,fully taped,tsgs ,1,0,1,0
3259,L1,L1-203-18_AMERICANA_03-30-17_SHELL,,,black,soil,bone ,ink,vintage camo broken twill,,content,lining,location ,supplier/ reference number,1,0,1,0
3260,L1,L1-203-18_AMERICANA_03-30-17_SHELL,,,black,black,black,black,black,,100% nylon,solid 210t ,main body,solis / sonp006-1,1,0,1,0
3261,L1,L1-203-18_AMERICANA_03-30-17_SHELL,,,black,black,black,black,black,,100% nylon,solid 210t ,knees and seat,solis / sonp006-1,1,0,1,0
3262,L1,L1-203-18_AMERICANA_03-30-17_SHELL,,,black,black,black,black,black,,100% nylon,solid 210t ,secondary pocket bags,solis / sonp006-1,1,0,1,0
3263,L1,L1-203-18_AMERICANA_03-30-17_SHELL,,,black,black,black,black,black,,100% polyester,solid coated 210t,lower leg & gaiter,solis / sonp006-pu03,1,0,1,0
3264,L1,L1-203-18_AMERICANA_03-30-17_SHELL,,,black,black,black,black,black,,100% polyester,brushed tricot,"waistband, fly, hand pocket bags",supplier / ref code,1,0,1,0
3265,L1,L1-203-18_AMERICANA_03-30-17_SHELL,,,black,black,black,black,black,,100% polyester,regular mesh,leg vents,1606b02 (als-16038),1,0,1,0
3266,L1,L1-203-18_AMERICANA_03-30-17_SHELL,,,black,soil,bone ,ink,vintage camo broken twill,,content,lower leg lining print (see pdf),location ,supplier/ reference number,1,0,1,0
3267,L1,L1-203-18_AMERICANA_03-30-17_SHELL,,,pantone 18-0950 tcx harvest screen print,pantone 18-0950 tcx harvest screen print,pantone 18-0950 tcx harvest screen print,pantone 18-0950 tcx harvest screen print,pantone 18-0950 tcx harvest screen print,,none,on coated 210t,lower leg front and back,please source ,1,0,1,0
3268,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1,,slider/pull color: h6 antique silver/ zipper tape and teeth color: black,slider/pull color: x antique copper/ zipper tape and teeth color: black,slider/pull color: x antique copper/ zipper tape and teeth color: black,slider/pull color: x antique copper/ zipper tape and teeth color: black,,,, #5 vislon zipper,center front,ykk / 2-way semi auto locking with 2 l1 custom pulls,0,1,1,0
3269,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1,,slider/pull/ teeth color: h6 antique silver/ zipper tape color: 19-1540 tcx rust,slider/pull/ teeth color: x antique copper/ zipper tape color: 19-4010 tcx ink,slider/pull/ teeth color: x antique copper/ zipper tape color: 19-4006 tcx black,slider/pull/ teeth color: x antique copper/ zipper tape color: 19-4006 tcx black,,,, #5 metal zipper,chest pocket vertical,non ykk / 1-way dadhr die cast wire non locking,0,1,1,0
3270,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1 per side = 2,,slider/pull color: h6 antique silver/ zipper tape / teeth color: black,slider/pull color: x antique copper/ zipper tape / teeth color: black,slider/pull color: x antique copper/ zipper tape / teeth color: black,slider/pull color: x antique copper/ zipper tape / teeth color: black,,,, #5 coil zipper,underarm vents,non ykk / 1-way dadhr die cast wire non locking,0,1,1,0
3271,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1 per side = 2,,slider/pull color: h6 antique silver/ zipper tape / teeth color: black,slider/pull color: x antique copper/ zipper tape / teeth color: black,slider/pull color: x antique copper/ zipper tape / teeth color: black,slider/pull color: x antique copper/ zipper tape / teeth color: black,,,, #5 coil zipper,hand pockets vertical,non ykk / 1-way dadhr die cast wire non locking,0,1,1,0
3272,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1,,silder/pull color: h6 antique silver/ zipper tape / teeth color: black,silder/pull color: x antique copper/ zipper tape/ teeth color: black,silder/pull color: x antique copper/ zipper tape/ teeth color: black,silder/pull color: x antique copper/ zipper tape/ teeth color: black,,,, #5 coil zipper,lining pocket vertical,non ykk / 1-way dadhr die cast wire non locking,0,1,1,0
3273,L1,L1-104-18_LEGACY_4-07-17_TRIMS,amount,,rust / black,ink / gunmetal,black,vintage camo broken twill,,,,additional zipper pulls,location,supplier/ reference number,0,1,1,0
3274,L1,L1-104-18_LEGACY_4-07-17_TRIMS,top and bottom pull= 2,,ykk h6 antique silver,ykk x antique copper,ykk x antique copper,ykk x antique copper,,,,"l1-2018-trim-017
l1 zipper pull",center front,ykk,0,1,1,0
3275,L1,L1-104-18_LEGACY_4-07-17_TRIMS,3,,brown faux leather,brown faux leather,brown faux leather,brown faux leather,,,,l1-2018-trim-018 / non branded zipper pull faux leather ,chest pocket (1) hand pockets (2),please source: same supplier as other faux leather trims,0,1,1,0
3276,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1 per side = 2,,match to shell,match to shell,match to shell,match to shell,,,, 11nt-045 / self fabric pull ,underarm vents ,factory made,0,1,1,0
3277,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1,,match to shell,match to shell,match to shell,match to shell,,,, 11nt-045 / self fabric pull ,lining pocket vertical,factory made,0,1,1,0
3278,L1,L1-104-18_LEGACY_4-07-17_TRIMS,amount,,rust / black,ink / gunmetal,black,vintage camo broken twill,,,,branded trims,location,supplier/ reference number,0,1,1,0
3279,L1,L1-104-18_LEGACY_4-07-17_TRIMS,3 sets,,sas54 pseudo anti silver/brown faux leather,doxcp dull oxidized copper/ brown faux leather,doxcp dull oxidized copper/ brown faux leather,doxcp dull oxidized copper/ brown faux leather,,,,"l1-2018-trim-010
faux leather backed snap",front placket chin & hem (working),luks,0,1,1,0
3280,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1 (cap only),,sas54 pseudo anti silver/brown faux leather,doxcp dull oxidized copper/ brown faux leather,doxcp dull oxidized copper/ brown faux leather,doxcp dull oxidized copper/ brown faux leather,,,,"l1-2018-trim-010
faux leather backed snap ",waist,luks,0,1,1,0
3281,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1,,brown faux leather,brown faux leather,brown faux leather,brown faux leather,,,,"l1-2018-trim-003
faux leather patch",front right hand pocket,please source supplier,0,1,1,0
3282,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1,,match to shell,match to shell,match to shell,match to shell,,,,"l1-2018-trim-024/  l1 embroidery small
3cm x 2.77cm  ",left sleeve hem,soluna,0,1,1,0
3283,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1,,match to shell,match to shell,match to shell,match to shell,,,,"l1-2018-trim-025 /
l1 embroidery large
3.7cm x 3.4cm  ",back right,soluna,0,1,1,0
3284,L1,L1-104-18_LEGACY_4-07-17_TRIMS,amount,,rust / black,ink / gunmetal,black,vintage camo broken twill,,,,trims,location,supplier/ reference number,0,1,1,0
3285,L1,L1-104-18_LEGACY_4-07-17_TRIMS,"2 female, 4 male",,al023 alloy (d) cap / sas54 pseudo anti silver,al023 alloy (d) cap / doxcp oxidized copper,al023 alloy (d) cap / doxcp oxidized copper,al023 alloy (d) cap / doxcp oxidized copper,,,,15mm metal snap,powder skirt - front closure,luk's / 404,0,1,1,0
3286,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1 male 1 female,,sas54 pseudo anti silver,doxcp oxidized copper,doxcp oxidized copper,doxcp oxidized copper,,,,15mm metal snap,snap away powder skirt - lining facing ,luk's / 404,0,1,1,0
3287,L1,L1-104-18_LEGACY_4-07-17_TRIMS,3 sets,,al023 alloy (d) cap / sas54 pseudo anti silver,al023 alloy (d) cap / doxcp oxidized copper,al023 alloy (d) cap / doxcp oxidized copper,al023 alloy (d) cap / doxcp oxidized copper,,,,15mm metal snap,powder skirt - jacket to pant connection,luk's / 404,0,1,1,0
3288,L1,L1-104-18_LEGACY_4-07-17_TRIMS,2 per side = 4,,sas54 pseudo anti silver,doxcp oxidized copper,doxcp oxidized copper,doxcp oxidized copper,,,,metal eyelets 8mm,hood cord exit front,luk's / et04,0,1,1,0
3289,L1,L1-104-18_LEGACY_4-07-17_TRIMS,2 per side = 4,,sas54 pseudo anti silver,doxcp oxidized copper,doxcp oxidized copper,doxcp oxidized copper,,,,metal eyelets 8mm,hem cord exit,luk's / et04,0,1,1,0
3290,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1 per side = 2,,19-1540 tcx rust, 19-4010 tcx ink,19-4006 tcx black,19-4006 tcx black,,,,cord lock: small cord lock with tie down,front hood adjust,sun sun/ sv160824-2a,0,1,1,0
3291,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1 per side = 2,,19-1540 tcx rust, 19-4010 tcx ink,19-4006 tcx black,19-4006 tcx black,,,,cord lock,hem adjust exposed at lining,sv160819-4a,0,1,1,0
3292,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1 per side = 2,,19-1540 tcx rust, 19-4010 tcx ink,19-4006 tcx black,19-4006 tcx black,,,,bead,hem adjust,sv160725-1a,0,1,1,0
3293,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1 per side = 2,,sas54 pseudo anti silver,doxcp oxidized copper,doxcp oxidized copper,doxcp oxidized copper,,,,metal drawcord tip,hood shockcord tips,see photo,0,1,1,0
3294,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1,,black,black,black,black,,,,keyclip,right hand pocket,as production,0,1,1,0
3295,L1,L1-104-18_LEGACY_4-07-17_TRIMS,amount,,rust / black,ink / gunmetal,black,vintage camo broken twill,,,,notions,location,supplier/ reference number,0,1,1,0
3296,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1 per side = 2,,black,black,black,black,,,,"grosgrain 1/4""",attach front hood cord lock,none,0,1,1,0
3297,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1 per side = 2,,black,black,black,black,,,,"grosgrain 3/8""",attach hem cord lock,none,0,1,1,0
3298,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1,,black,black,black,black,,,,"grosgrain 1/4""",attach keyclip right hand pocket ,none,0,1,1,0
3299,L1,L1-104-18_LEGACY_4-07-17_TRIMS,2,,black,black,black,black,,,,"grosgrain 3/4"" x  3 1/2"" flat webbing (finished length)",powder skirt - side tabs jacket to pant connection ,none,0,1,1,0
3300,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1,,match to shell,match to shell,match to shell,match to shell,,,,"shell fabric tab  1"" x 1"" wrap around ",jacket to pant connection center back on tab,none,0,1,1,0
3301,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1,,match to shell,match to shell,match to shell,match to shell,,,,"shell fabric tab  1"" x 1"" wrap around ",jacket to pant connection center back under snap on gripper elastic,none,0,1,1,0
3302,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1 per side = 2,,match to shell,match to shell,match to shell,match to shell,,,,"shell fabric tab 3/4"" x  1"" ",jacket to pant connection at side tabs under snaps,none,0,1,1,0
3303,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1,,black,black,black,black,,,,"elastic 1"" x 4""",powder skirt middle tab - jacket to pant connection ,none,0,1,1,0
3304,L1,L1-104-18_LEGACY_4-07-17_TRIMS,1,,available,available,available,available,,,,elastic ,back of sleeve cuffs,none,0,1,1,0
